user_id,gender,gender_label,age_group,age_label,time_taken_sec,pref_childhood,region_childhood,region_childhood_label,eastwest_childhood,eastwest_childhood_label,pref_current,region_current,region_current_label,eastwest_current,eastwest_current_label,moved
4262,0,male,2,30-39,364,39,9,Kyushu,1,Western_Japan,41,9,Kyushu,1,Western_Japan,1
4263,0,male,2,30-39,176,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4264,0,male,1,20-29,225,3,1,Tohoku,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4265,0,male,1,20-29,194,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4266,1,female,1,20-29,286,5,1,Tohoku,0,Eastern_Japan,8,3,Kanto_Shizuoka,0,Eastern_Japan,1
4267,0,male,2,30-39,280,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4268,1,female,2,30-39,188,13,3,Kanto_Shizuoka,0,Eastern_Japan,26,6,Kinki,1,Western_Japan,1
4269,1,female,2,30-39,334,29,6,Kinki,1,Western_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4270,0,male,3,40-49,848,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4271,0,male,2,30-39,185,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
4272,0,male,3,40-49,222,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4273,1,female,2,30-39,258,21,2,Hokuriku,0,Eastern_Japan,21,2,Hokuriku,0,Eastern_Japan,0
4274,1,female,2,30-39,279,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
4275,1,female,3,40-49,296,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
4276,0,male,1,20-29,225,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4277,0,male,3,40-49,204,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4278,1,female,1,20-29,210,26,6,Kinki,1,Western_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
4279,1,female,2,30-39,195,28,6,Kinki,1,Western_Japan,28,6,Kinki,1,Western_Japan,0
4280,0,male,3,40-49,398,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4281,0,male,3,40-49,316,19,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,0
4282,1,female,2,30-39,225,10,3,Kanto_Shizuoka,0,Eastern_Japan,25,6,Kinki,1,Western_Japan,1
4283,1,female,2,30-39,286,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
4284,0,male,2,30-39,369,30,7,Chugoku,1,Western_Japan,29,6,Kinki,1,Western_Japan,1
4285,0,male,1,20-29,374,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4286,0,male,4,50-59,348,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
4287,0,male,1,20-29,357,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
4288,1,female,2,30-39,487,14,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4289,1,female,2,30-39,337,29,6,Kinki,1,Western_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
4290,0,male,3,40-49,345,9,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4291,1,female,1,20-29,346,22,2,Hokuriku,0,Eastern_Japan,20,2,Hokuriku,0,Eastern_Japan,1
4292,0,male,3,40-49,234,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4293,0,male,2,30-39,321,12,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4294,1,female,1,20-29,323,10,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4295,0,male,3,40-49,246,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
4296,1,female,2,30-39,259,21,2,Hokuriku,0,Eastern_Japan,21,2,Hokuriku,0,Eastern_Japan,0
4297,0,male,1,20-29,540,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
4298,0,male,3,40-49,598,20,2,Hokuriku,0,Eastern_Japan,20,2,Hokuriku,0,Eastern_Japan,0
4299,1,female,3,40-49,335,17,4,Nagano_Yamanashi,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4300,1,female,2,30-39,299,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
4301,1,female,2,30-39,335,28,6,Kinki,1,Western_Japan,28,6,Kinki,1,Western_Japan,0
4302,1,female,1,20-29,232,12,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
4303,1,female,2,30-39,234,32,7,Chugoku,1,Western_Japan,19,5,Chukyo,0,Eastern_Japan,1
4304,0,male,3,40-49,175,11,3,Kanto_Shizuoka,0,Eastern_Japan,25,6,Kinki,1,Western_Japan,1
4305,0,male,3,40-49,371,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
4306,1,female,2,30-39,416,35,8,Shikoku,1,Western_Japan,35,8,Shikoku,1,Western_Japan,0
4307,0,male,1,20-29,223,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4308,1,female,2,30-39,197,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4309,1,female,1,20-29,271,8,3,Kanto_Shizuoka,0,Eastern_Japan,8,3,Kanto_Shizuoka,0,Eastern_Japan,0
4310,0,male,2,30-39,312,5,1,Tohoku,0,Eastern_Japan,5,1,Tohoku,0,Eastern_Japan,0
4311,0,male,1,20-29,262,14,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4312,0,male,3,40-49,309,15,4,Nagano_Yamanashi,0,Eastern_Japan,15,4,Nagano_Yamanashi,0,Eastern_Japan,0
4313,0,male,1,20-29,171,29,6,Kinki,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4314,0,male,1,20-29,201,5,1,Tohoku,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
4315,0,male,3,40-49,326,12,3,Kanto_Shizuoka,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,1
4316,1,female,2,30-39,246,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
4317,1,female,2,30-39,289,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
4318,1,female,2,30-39,258,45,9,Kyushu,1,Western_Japan,45,9,Kyushu,1,Western_Japan,0
4319,0,male,3,40-49,565,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4320,1,female,2,30-39,202,12,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4321,1,female,1,20-29,277,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
4322,0,male,1,20-29,455,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4323,1,female,2,30-39,308,17,4,Nagano_Yamanashi,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
4324,1,female,2,30-39,220,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
4325,1,female,2,30-39,503,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
4326,1,female,2,30-39,247,13,3,Kanto_Shizuoka,0,Eastern_Japan,23,6,Kinki,1,Western_Japan,1
4327,1,female,2,30-39,346,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
4328,1,female,3,40-49,274,5,1,Tohoku,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4329,1,female,2,30-39,431,14,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4330,0,male,3,40-49,346,45,9,Kyushu,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4331,0,male,3,40-49,369,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
4332,0,male,3,40-49,244,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4333,0,male,2,30-39,353,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
4334,1,female,3,40-49,536,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4335,1,female,1,20-29,221,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
4336,1,female,1,20-29,334,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4337,0,male,1,20-29,238,3,1,Tohoku,0,Eastern_Japan,10,3,Kanto_Shizuoka,0,Eastern_Japan,1
4338,1,female,2,30-39,247,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4339,1,female,1,20-29,318,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
4340,0,male,3,40-49,433,11,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4341,1,female,1,20-29,248,30,7,Chugoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,0
4342,0,male,2,30-39,234,7,2,Hokuriku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4343,1,female,1,20-29,391,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
4344,1,female,3,40-49,527,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
4345,0,male,1,20-29,246,28,6,Kinki,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4346,1,female,2,30-39,386,29,6,Kinki,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4347,0,male,3,40-49,619,17,4,Nagano_Yamanashi,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
4348,1,female,3,40-49,342,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
4349,0,male,4,50-59,292,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
4350,0,male,2,30-39,334,34,7,Chugoku,1,Western_Japan,29,6,Kinki,1,Western_Japan,1
4351,1,female,3,40-49,223,31,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,0
4352,0,male,2,30-39,173,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4353,1,female,2,30-39,251,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
4354,1,female,1,20-29,465,14,3,Kanto_Shizuoka,0,Eastern_Japan,26,6,Kinki,1,Western_Japan,1
4355,0,male,2,30-39,208,12,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4356,1,female,1,20-29,334,12,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4357,1,female,0,15-19,316,35,8,Shikoku,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4358,0,male,1,20-29,200,43,9,Kyushu,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4359,1,female,3,40-49,243,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
4360,0,male,3,40-49,334,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
4361,0,male,2,30-39,243,20,2,Hokuriku,0,Eastern_Japan,20,2,Hokuriku,0,Eastern_Japan,0
4362,1,female,2,30-39,201,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4363,1,female,2,30-39,290,19,5,Chukyo,0,Eastern_Japan,17,4,Nagano_Yamanashi,0,Eastern_Japan,1
4364,1,female,2,30-39,330,22,2,Hokuriku,0,Eastern_Japan,22,2,Hokuriku,0,Eastern_Japan,0
4365,0,male,3,40-49,175,18,5,Chukyo,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
4366,0,male,3,40-49,308,17,4,Nagano_Yamanashi,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
4367,1,female,2,30-39,175,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
4368,1,female,1,20-29,253,38,8,Shikoku,1,Western_Japan,39,9,Kyushu,1,Western_Japan,1
4369,0,male,2,30-39,305,23,6,Kinki,1,Western_Japan,23,6,Kinki,1,Western_Japan,0
4370,1,female,1,20-29,222,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
4371,1,female,0,15-19,644,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4372,0,male,2,30-39,283,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
4373,1,female,1,20-29,354,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
4374,1,female,2,30-39,208,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
4375,1,female,1,20-29,289,8,3,Kanto_Shizuoka,0,Eastern_Japan,8,3,Kanto_Shizuoka,0,Eastern_Japan,0
4376,1,female,1,20-29,430,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
4377,1,female,1,20-29,215,21,2,Hokuriku,0,Eastern_Japan,21,2,Hokuriku,0,Eastern_Japan,0
4378,0,male,4,50-59,289,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
4379,1,female,0,15-19,226,7,2,Hokuriku,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
4380,0,male,2,30-39,229,8,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4381,0,male,3,40-49,349,29,6,Kinki,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4382,1,female,0,15-19,350,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4383,0,male,1,20-29,286,35,8,Shikoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,1
4384,1,female,4,50-59,464,17,4,Nagano_Yamanashi,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4385,1,female,0,15-19,497,32,7,Chugoku,1,Western_Japan,29,6,Kinki,1,Western_Japan,1
4386,1,female,0,15-19,395,12,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4387,1,female,2,30-39,219,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4388,1,female,1,20-29,252,31,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,0
4389,1,female,1,20-29,238,31,7,Chugoku,1,Western_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,1
4390,1,female,2,30-39,168,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
4391,1,female,2,30-39,278,29,6,Kinki,1,Western_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
4392,0,male,1,20-29,407,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4393,1,female,1,20-29,251,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
4394,1,female,1,20-29,347,35,8,Shikoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,1
4395,1,female,1,20-29,297,18,5,Chukyo,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
4396,1,female,2,30-39,207,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
4397,1,female,1,20-29,511,13,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
4398,0,male,3,40-49,241,18,5,Chukyo,0,Eastern_Japan,24,5,Chukyo,0,Eastern_Japan,1
4399,0,male,3,40-49,347,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
4400,0,male,0,15-19,250,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4401,1,female,2,30-39,215,13,3,Kanto_Shizuoka,0,Eastern_Japan,5,1,Tohoku,0,Eastern_Japan,1
4402,0,male,5,60+,222,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4403,1,female,1,20-29,264,34,7,Chugoku,1,Western_Japan,34,7,Chugoku,1,Western_Japan,0
4404,1,female,0,15-19,745,27,6,Kinki,1,Western_Japan,27,6,Kinki,1,Western_Japan,0
4405,1,female,1,20-29,348,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
4406,1,female,1,20-29,323,28,6,Kinki,1,Western_Japan,28,6,Kinki,1,Western_Japan,0
4407,0,male,3,40-49,529,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
4408,1,female,2,30-39,208,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
4409,0,male,3,40-49,253,13,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
4410,1,female,2,30-39,223,27,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
4411,0,male,3,40-49,350,32,7,Chugoku,1,Western_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
4412,1,female,2,30-39,630,26,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,1
4413,0,male,1,20-29,184,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4414,0,male,3,40-49,294,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4415,1,female,2,30-39,240,35,8,Shikoku,1,Western_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
4416,0,male,3,40-49,383,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
4417,0,male,3,40-49,249,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
4418,1,female,2,30-39,203,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
4419,1,female,2,30-39,185,30,7,Chugoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,0
4420,1,female,1,20-29,294,19,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,0
4421,0,male,2,30-39,176,0,0,Hokkaido,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,1
4422,0,male,5,60+,396,16,3,Kanto_Shizuoka,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,1
4423,0,male,1,20-29,231,17,4,Nagano_Yamanashi,0,Eastern_Japan,17,4,Nagano_Yamanashi,0,Eastern_Japan,0
4424,1,female,3,40-49,243,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
4425,1,female,2,30-39,234,17,4,Nagano_Yamanashi,0,Eastern_Japan,17,4,Nagano_Yamanashi,0,Eastern_Japan,0
4426,0,male,0,15-19,179,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
4427,1,female,2,30-39,258,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4428,1,female,1,20-29,242,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4429,1,female,2,30-39,471,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4430,0,male,3,40-49,218,12,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4431,1,female,2,30-39,278,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
4432,0,male,5,60+,324,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
4433,0,male,3,40-49,420,10,3,Kanto_Shizuoka,0,Eastern_Japan,10,3,Kanto_Shizuoka,0,Eastern_Japan,0
4434,1,female,1,20-29,233,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4435,1,female,1,20-29,528,6,1,Tohoku,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4436,0,male,1,20-29,268,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
4437,0,male,2,30-39,257,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
4438,0,male,1,20-29,255,6,1,Tohoku,0,Eastern_Japan,10,3,Kanto_Shizuoka,0,Eastern_Japan,1
4439,0,male,3,40-49,427,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4440,0,male,2,30-39,313,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
4441,1,female,2,30-39,341,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
4442,0,male,3,40-49,228,11,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4443,1,female,2,30-39,384,24,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,1
4444,1,female,1,20-29,246,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4445,1,female,2,30-39,264,0,0,Hokkaido,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4446,1,female,2,30-39,213,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
4447,0,male,2,30-39,338,9,3,Kanto_Shizuoka,0,Eastern_Japan,9,3,Kanto_Shizuoka,0,Eastern_Japan,0
4448,0,male,2,30-39,179,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
4449,0,male,1,20-29,217,0,0,Hokkaido,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4450,1,female,3,40-49,308,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4451,0,male,1,20-29,251,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
4452,1,female,1,20-29,246,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4453,1,female,1,20-29,179,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4454,1,female,1,20-29,169,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
4455,1,female,2,30-39,363,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
4456,0,male,1,20-29,272,8,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
4457,1,female,4,50-59,350,17,4,Nagano_Yamanashi,0,Eastern_Japan,17,4,Nagano_Yamanashi,0,Eastern_Japan,0
4458,1,female,1,20-29,222,23,6,Kinki,1,Western_Japan,23,6,Kinki,1,Western_Japan,0
4459,1,female,1,20-29,325,34,7,Chugoku,1,Western_Japan,39,9,Kyushu,1,Western_Japan,1
4460,0,male,2,30-39,256,21,2,Hokuriku,0,Eastern_Japan,21,2,Hokuriku,0,Eastern_Japan,0
4461,0,male,2,30-39,277,30,7,Chugoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,0
4462,1,female,1,20-29,342,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4463,0,male,2,30-39,244,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
4464,0,male,2,30-39,329,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4465,0,male,1,20-29,222,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
4466,0,male,2,30-39,343,42,9,Kyushu,1,Western_Japan,42,9,Kyushu,1,Western_Japan,0
4467,1,female,2,30-39,343,1,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,1
4468,1,female,2,30-39,401,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
4469,0,male,4,50-59,489,0,0,Hokkaido,0,Eastern_Japan,27,6,Kinki,1,Western_Japan,1
4470,0,male,2,30-39,439,36,8,Shikoku,1,Western_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
4471,0,male,3,40-49,454,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
4472,1,female,0,15-19,248,34,7,Chugoku,1,Western_Japan,34,7,Chugoku,1,Western_Japan,0
4473,1,female,2,30-39,767,14,3,Kanto_Shizuoka,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,1
4474,1,female,2,30-39,280,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
4475,0,male,3,40-49,239,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
4476,1,female,1,20-29,310,9,3,Kanto_Shizuoka,0,Eastern_Japan,25,6,Kinki,1,Western_Japan,1
4477,0,male,3,40-49,307,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
4478,1,female,1,20-29,253,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
